,id,instrument,instrument_id,k,currency,currency_base,Cashflow,Cashflow_Type,Maturity_Amount,Face_value,curve,current_date,Cash_flow_Dates,holiday,Actual_Cash_flow_date,maturity_date,frequency,residual_maturity_expected,residual_maturity_Actual,lower_tenor,upper_tenor,lower_tenor_val,upper_tenor_val,lower_maturity,upper_maturity,split_curve,accounting_book,accounting_portfolio,mark_up_value,intbasis,key,c_date,m_date_E,m_date_A,lower_tenor_key,upper_tenor_key,lower_rates,upper_rates,Interpolated_rates,spread_rates,YTM,maturity_period_E,maturity_period_A,no_of_days_in_a_year,cashflow_mtm,variable,value,interpolated_curve_rates,spreads_all,env,all_mtm
0,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,0,5.06,5.06,0.0,0,3943.6019170217614
1,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,1,5.0892307692307694,5.0892307692307694,0.0,1,3943.286333321393
2,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,2,5.098461538461539,5.098461538461539,0.0,2,3943.186698793065
3,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,3,5.019230769230769,5.019230769230769,0.0,3,3944.0422621026887
4,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,4,5.045384615384616,5.045384615384616,0.0,4,3943.759751273854
5,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,5,5.086923076923076,5.086923076923076,0.0,5,3943.3112437143045
6,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,6,5.04,5.04,0.0,6,3943.8179078634107
7,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,7,5.079999999999999,5.079999999999999,0.0,7,3943.385979119596
8,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,8,5.053076923076923,5.053076923076923,0.0,8,3943.676677090228
9,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,9,5.031538461538461,5.031538461538461,0.0,9,3943.90930454638
10,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,10,5.084615384615385,5.084615384615385,0.0,10,3943.3361548116186
11,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,11,5.066923076923077,5.066923076923077,0.0,11,3943.527163296634
12,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,12,5.041538461538462,5.041538461538462,0.0,12,3943.801291303251
13,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,13,5.085384615384615,5.085384615384615,0.0,13,3943.3278510342448
14,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,14,5.056153846153847,5.056153846153847,0.0,14,3943.6434496099428
15,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,15,5.030769230769231,5.030769230769231,0.0,15,3943.917613805883
16,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,16,5.062307692307692,5.062307692307692,0.0,16,3943.5769984086173
17,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,17,5.143076923076923,5.143076923076923,0.0,17,3942.705290707395
18,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,18,5.114615384615385,5.114615384615385,0.0,18,3943.012365479818
19,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,19,5.033076923076923,5.033076923076923,0.0,19,3943.8926862624567
20,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,20,5.0346153846153845,5.0346153846153845,0.0,20,3943.876068291969
21,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,21,5.110769230769232,5.110769230769232,0.0,21,3943.0538702822982
22,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,22,5.00076923076923,5.00076923076923,0.0,22,3944.24173606239
23,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,23,4.997692307692308,4.997692307692308,0.0,23,3944.27498611303
24,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,24,5.023076923076923,5.023076923076923,0.0,24,3944.0007107110778
25,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,25,5.091538461538461,5.091538461538461,0.0,25,3943.261423632849
26,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,26,5.066923076923078,5.066923076923078,0.0,26,3943.527163296634
27,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,27,5.06,5.06,0.0,27,3943.6019170217614
28,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,28,5.066923076923077,5.066923076923077,0.0,28,3943.527163296634
29,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,29,5.033076923076923,5.033076923076923,0.0,29,3943.8926862624567
30,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,30,5.064615384615385,5.064615384615385,0.0,30,3943.552080500254
31,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,31,5.055384615384615,5.055384615384615,0.0,31,3943.651756362531
32,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,32,5.0515384615384615,5.0515384615384615,0.0,32,3943.6932913003147
33,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,33,5.056923076923077,5.056923076923077,0.0,33,3943.635142935673
34,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,34,5.047692307692307,5.047692307692307,0.0,34,3943.7348281962795
35,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,35,5.055384615384615,5.055384615384615,0.0,35,3943.651756362531
36,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,36,5.084615384615385,5.084615384615385,0.0,36,3943.3361548116186
37,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,37,5.066153846153846,5.066153846153846,0.0,37,3943.535468952871
38,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,38,5.056153846153847,5.056153846153847,0.0,38,3943.6434496099428
39,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,39,5.076153846153846,5.076153846153846,0.0,39,3943.427501528897
40,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,40,5.077692307692308,5.077692307692308,0.0,40,3943.41089233033
41,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,41,5.038461538461539,5.038461538461539,0.0,41,3943.8345247369584
42,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,42,5.029999999999999,5.029999999999999,0.0,42,3943.9259231437486
43,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,43,5.058461538461539,5.058461538461539,0.0,43,3943.6185298220857
44,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,44,5.06,5.06,0.0,44,3943.6019170217614
45,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,45,5.069999999999999,5.069999999999999,0.0,45,3943.493941454684
46,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,46,5.024615384615385,5.024615384615385,0.0,46,3943.9840907030743
47,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,47,5.08,5.08,0.0,47,3943.385979119596
48,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,48,5.053846153846154,5.053846153846154,0.0,48,3943.6683701026736
49,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,49,5.075384615384615,5.075384615384615,0.0,49,3943.4358062456085
50,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,50,5.0407692307692304,5.0407692307692304,0.0,50,3943.809599544158
51,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,51,5.021538461538461,5.021538461538461,0.0,51,3944.0173310325854
52,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,52,5.071538461538462,5.071538461538462,0.0,52,3943.477331003489
53,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,53,5.038461538461538,5.038461538461538,0.0,53,3943.8345247369584
54,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,54,5.019230769230769,5.019230769230769,0.0,54,3944.0422621026887
55,CGS001,IN0020100015CGS,16807,1,INR,INR,4000,C,100000,100,INRZeroCurve,20-04-2020,04-08-2020,N,04-08-2020,04-08-2022,2,105,105,025m,050m,025m,050m,91,182,INRZeroCurve,1,1,0,1,IN0020100015CGS_1,2020-04-20,2020-08-03,2020-08-03,INRZeroCurve_025m,INRZeroCurve_050m,5.04,5.17,5.06,0.0,5.06,105,105,365,3943.6019170217614,55,5.048461538461539,5.048461538461539,0.0,55,3943.726520660424
